track_id,track_name,track_duration_ms,track_popularity,track_genres,album_id,album_name,album_release_date,album_label,artist_ids,artist_names,release_year,track_duration_sec,source_playlist_id
1YRjRHdl0aEtzHEn1uGi8k,What I Did for Love (feat. Emeli Sandé),207200,59,"['dance', 'edm']",77UW17CZFyCaRLHdHeofZu,Listen,2014-11-10,,"['1Cs0zKBU1kc0i8ypK3B9ai', '7sfgqEdoeBTjd8lQsPT3Cy']","['David Guetta', 'Emeli Sandé']",2014.0,207.2,67PaYmoZUrRaSXaWEIJglP
1qE47wUKG2juJwPoLqg4C9,Lean On (feat. MØ & DJ Snake),176561,7,['moombahton'],4b6Si351g8brcy6TtHFn13,Peace Is The Mission,2015-06-01,,"['738wLrAtLtCtFOLvQBXOXp', '0bdfiayQAKewqEvaU6rXCv', '540vIaP2JwjQb9dm3aArA4']","['Major Lazer', 'MØ', 'DJ Snake']",2015.0,176.561,67PaYmoZUrRaSXaWEIJglP
412luShbmlgqqgYFStIB1s,Wish You Were Mine - Radio Edit,177560,72,[],0iAuPLI4L4n6lpv3YGMnWU,Wish You Were Mine,2014-12-26,,['0Q9slhIaEgg190iG8udYIV'],['Philip George'],2014.0,177.56,67PaYmoZUrRaSXaWEIJglP
0tDC3KJPPu5eonGTtCURpq,Headlights (feat. Ilsey),209208,70,['tropical house'],5XyJzEROSmup2TcWmVjTIt,Sugar,2015-09-25,,"['3t5xRXzsuZmMDkQzgOX35S', '2ZKzqJz3pPfWKVRgz9b39j']","['Robin Schulz', 'Ilsey']",2015.0,209.208,67PaYmoZUrRaSXaWEIJglP
1I8tHoNBFTuoJAlh4hfVVE,Firestone,271640,81,['tropical house'],0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,,"['23fqKkggKUBHNkbKtXEls4', '1rw8ZTLnDHd74TWDDukjVi']","['Kygo', 'Conrad Sewell']",2016.0,271.64,67PaYmoZUrRaSXaWEIJglP
1oUb2nyyq0IWVj1nsuft0H,How to Love (feat. Sofia Reyes),219240,56,"['latin pop', 'edm']",0KQDN58Lz8CXOsfIG6tQ7X,"Blood, Sweat & 3 Years",2016-06-24,,"['1LOB7jTeEV14pHai6EXSzF', '0haZhu4fFKt0Ag94kZDiz2']","['Cash Cash', 'Sofía Reyes']",2016.0,219.24,67PaYmoZUrRaSXaWEIJglP
1plzDKavZ6EkVk91RPYd1L,Give Me Your Love,207280,59,[],5rr0xAQfk01cPi1N37jX11,Brighter Days,2018-09-28,,"['1IueXOQyABrMOprrzwQJWN', '34v5MVKeQnIo0CWYMbbrPf', '3yDIp0kaq9EFKe07X1X2rz']","['Sigala', 'John Newman', 'Nile Rodgers']",2018.0,207.28,67PaYmoZUrRaSXaWEIJglP
78JKUdtWw3LdZOqC34adw0,Feet On The Ground,297528,18,"['big room', 'nederpop', 'progressive house', 'electro house', 'edm']",1XBo8cg9lbGfB9joKndYWX,Feet On The Ground (Remixes),2014-11-16,,"['5ChF3i92IPZHduM7jN3dpg', '6ltVunYjAAD70YtVO6rxvX']","['Nicky Romero', 'Anouk']",2014.0,297.528,67PaYmoZUrRaSXaWEIJglP
2z9BHtXQT5XsrIThekoZ8s,Treasured Soul - Radio Edit,177600,3,[],7HE9ahCfQSGIc4rlIr2O4k,Treasured Soul (Radio Edit),2015-03-02,,['4CuipEvwcoQggmCV8jpKF9'],['Michael Calfan'],2015.0,177.6,67PaYmoZUrRaSXaWEIJglP
20hsdn8oITBsuWNLhzr5eh,Byte,285089,51,"['electronica', 'future house', 'edm', 'progressive house']",7bhogovOiLN8d5QEKltWyc,Byte,2017-04-07,,"['60d24wfXkVzDSfLS6hyCjZ', '4mHAu7NX2UNsnGXjviBD9e']","['Martin Garrix', 'Brooks']",2017.0,285.089,67PaYmoZUrRaSXaWEIJglP
6KpwFKnUdpF98NSi81YUdH,Bitch Better Have My Money - R3hab Remix,228753,45,"['edm', 'slap house']",6o1FK4itJif0nI3EWcApJt,Bitch Better Have My Money (R3hab Remix),2015-05-04,,"['5pKCCKE2ajJHZ9KAiaK11H', '6cEuCEZu7PAE9ZSzLLc2oQ']","['Rihanna', 'R3HAB']",2015.0,228.753,67PaYmoZUrRaSXaWEIJglP
1P0RMKG0HVFdFrLQ75O9Fj,Nova - Original Mix,252657,38,"['electro', 'big room', 'electronica', 'electronic', 'brazilian bass', 'melbourne bounce', 'electro house', 'edm']",4Dwrihkwy2GcpuyrbSTdwj,Nova,2014-09-15,,"['73jBynjsVtofjRpdpRAJGk', '3eH2apcLhzhnr3eWmH3VBf', '2vVNxGBvKRQMWwI5c8KmYh']","['Dimitri Vegas & Like Mike', 'Felguk', 'Tujamo']",2014.0,252.657,67PaYmoZUrRaSXaWEIJglP
4dHLeKmHhjyu1pfzE1j9Ac,How We Do - Original Mix,326192,28,"['big room', 'electronica', 'hardstyle', 'progressive house', 'edm']",7MMAJbspnIpnnLGILR8m77,How We Do,,,"['6BrvowZBreEkXzJQMpL174', '3gk0OYeLFWYupGFRHqLSR7']","['Hardwell', 'Showtek']",,326.192,67PaYmoZUrRaSXaWEIJglP
3wBkYO9IwZrXSAkWjt7ZAK,Melody,223384,0,"['electro', 'big room', 'electronica', 'electro house', 'edm']",4Sh8PRQry6BXzm1isdclj3,Melody,2016-05-09,,"['73jBynjsVtofjRpdpRAJGk', '77AiFEVeAVj2ORpC85QVJs', '7e1BNCygl2Gf7CX8LrByPv']","['Dimitri Vegas & Like Mike', 'Steve Aoki', 'Ummet Ozcan']",2016.0,223.384,67PaYmoZUrRaSXaWEIJglP
0LigJnwiA8OXeDp5qEDlTc,Lighthouse - Radio Edit,186562,0,"['electro house', 'edm', 'big room', 'progressive house']",02O7PX6ypIu0rH431o4rEZ,Lighthouse,2015-06-22,,['5ChF3i92IPZHduM7jN3dpg'],['Nicky Romero'],2015.0,186.562,67PaYmoZUrRaSXaWEIJglP
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,239062,51,"['electronica', 'big room', 'edm', 'progressive house']",3z4efVJv1e3GmoR7PybqHR,2019 Remixed,2019-12-31,,"['60d24wfXkVzDSfLS6hyCjZ', '7Io0XduXk7aOHFHA7sLru2', '3XINWZaloea97SIRiyTJxX']","['Martin Garrix', 'Bonn', 'DubVision']",2019.0,239.062,67PaYmoZUrRaSXaWEIJglP
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),230761,72,"['electronica', 'edm', 'progressive house']",1GUfof1gHsqYjoHFym3aim,High On Life (feat. Bonn),2018-07-29,,"['60d24wfXkVzDSfLS6hyCjZ', '7Io0XduXk7aOHFHA7sLru2']","['Martin Garrix', 'Bonn']",2018.0,230.761,67PaYmoZUrRaSXaWEIJglP
5Iy2Jj87Ha0C0IBlNE1I4y,The Days,278480,70,['edm'],0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01,,['1vCWHaC5f2uS3yhpwWbIA6'],['Avicii'],2014.0,278.48,67PaYmoZUrRaSXaWEIJglP
0GyQwGfHQm03m1F9gGfd1O,Bad Man - Skrillex Remix,249600,0,"['drum and bass', 'electro', 'electronic', 'dubstep', 'edm']",6JfHI2sLjSuma3drVEtZLr,OWSLA Spring Compilation 2015,2015-03-17,,"['143WEcOXmW9Ar2ULZMALQK', '5he5w2lnU9x7JFhnwcekXX']","['The Ragga Twins', 'Skrillex']",2015.0,249.6,67PaYmoZUrRaSXaWEIJglP
0G4Xb2xdqotD0iRCQ8yyiV,Panta Rhei,175621,23,"['big room', 'electronica', 'trance', 'progressive house', 'progressive trance', 'edm']",2Kdc3Ye2lovbdzawshfF2K,A State Of Trance 2015,2015-04-10,,"['0SfsnGyD8FpIN4U4WCkBZ5', '3ePCIHipMKD4n8IBXBYWSm']","['Armin van Buuren', 'Mark Sixma']",2015.0,175.621,67PaYmoZUrRaSXaWEIJglP
5AWMbJ60z0NmztJ1Edl00K,Never Be Like You,234909,5,['future bass'],6pFOh9PfVU4NUycoWYkEl2,Skin,2016-05-27,,"['6nxWCVXbOlEVRexSbLsTer', '6xHUXzrfhFgnIv86EBR3Ml']","['Flume', 'kai']",2016.0,234.909,67PaYmoZUrRaSXaWEIJglP
5zATs59c3mikRxLK6ODE0p,On My Way,264800,58,['edm'],6Ei5WWek37m1x9AjpSXTcJ,More Than You Know,2017-07-28,,"['2XnBwblw31dfGnspMIwgWz', '1xNmvlEiICkRlRGqlNFZ43', '6hyMWrxGBsOx6sWcVj1DqP']","['Axwell /\\ Ingrosso', 'Axwell', 'Sebastian Ingrosso']",2017.0,264.8,67PaYmoZUrRaSXaWEIJglP
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,203000,82,['edm'],6Ei5WWek37m1x9AjpSXTcJ,More Than You Know,2017-07-28,,"['2XnBwblw31dfGnspMIwgWz', '1xNmvlEiICkRlRGqlNFZ43', '6hyMWrxGBsOx6sWcVj1DqP']","['Axwell /\\ Ingrosso', 'Axwell', 'Sebastian Ingrosso']",2017.0,203.0,67PaYmoZUrRaSXaWEIJglP
1FZ90IoWFZlubV6bjyyEwq,Faded - Dash Berlin Remix,215413,46,"['electronica', 'trance', 'big room']",1iyzvyJg2grVy8cMdRSL08,Faded (Remixes),2016-04-29,,"['7vk5e3vY1uw9plTHJAMwjN', '1xT5p0VBpnZDrvVSjX9sri']","['Alan Walker', 'Dash Berlin']",2016.0,215.413,67PaYmoZUrRaSXaWEIJglP
1cG0umU5TKStygKsPFZ9pY,Shed a Light,191379,57,"['tropical house', 'dance', 'edm']",6yKhjUoOsHa60DSqpugerw,Shed a Light,2016-11-25,,"['3t5xRXzsuZmMDkQzgOX35S', '1Cs0zKBU1kc0i8ypK3B9ai', '7DMveApC7UnC2NPfPvlHSU']","['Robin Schulz', 'David Guetta', 'Cheat Codes']",2016.0,191.379,67PaYmoZUrRaSXaWEIJglP
0k2eD3lSO9fGuhGtVoAGFr,Warriors - Original Mix,336377,0,"['electro house', 'edm', 'big room', 'progressive house']",4SBXzZwXoK9RyJ1bziGNN3,Warriors,2015-03-30,,"['5ChF3i92IPZHduM7jN3dpg', '1qHD7NdzvjBXQwb7rms3lD']","['Nicky Romero', 'Volt & State']",2015.0,336.377,67PaYmoZUrRaSXaWEIJglP
2ItO4ZVCtwEHuLL6ygajGM,Let The Music Take Control,156449,49,"['edm', 'big room']",1Ot052om0xcjUFSQqXu6ZT,Let The Music Take Control,2019-05-17,,"['2rTo8KIkBTFjQS7VvaKYQ4', '37awA8DFCAnCCL7aqYbDnD']","['W&W', 'Blasterjaxx']",2019.0,156.449,67PaYmoZUrRaSXaWEIJglP
6lBQ0SMCrJ7zy1LSCuXqwV,Lions in the Wild,211889,57,"['electronica', 'big room', 'edm', 'progressive house']",2x8X4Dq12rXdQsmk41F3VV,Lions in the Wild,2016-05-27,,"['60d24wfXkVzDSfLS6hyCjZ', '2J80qXI4NHKpq5RT3xUF7V']","['Martin Garrix', 'Third Party']",2016.0,211.889,67PaYmoZUrRaSXaWEIJglP
24tVqMiAtv8jmpNPhBEsDY,Now That I've Found You,192631,55,"['electronica', 'edm', 'progressive house']",38DkYeBW88ThKrbi21eRLB,Now That I've Found You,2016-03-11,,"['60d24wfXkVzDSfLS6hyCjZ', '2auikkNYqigWStoHWK1Grq', '0SiA0xtHw1lnSXRf1S7jjw']","['Martin Garrix', 'John Martin', 'Michel Zitron']",2016.0,192.631,67PaYmoZUrRaSXaWEIJglP
7EdxI2Yro4AW2HH3akwqms,Apollo,209765,58,"['electronica', 'edm', 'big room', 'progressive house']",1c8VPF74qax6iaGsf74cQ8,I Am Hardwell (Original Soundtrack),2013-11-15,,"['6BrvowZBreEkXzJQMpL174', '4RTCIP5yp2tL1AtBCq7ukj']","['Hardwell', 'Amba Shepherd']",2013.0,209.765,67PaYmoZUrRaSXaWEIJglP
6e19Uxcna7oPqqo0FYYxHY,Space Jungle - Showtek Edit,315000,4,"['hardstyle', 'electronica', 'big room', 'edm']",1XiOHQc9G2fWuhZ2XtSPDB,Space Jungle (Showtek Edit),2014-12-15,,"['638CPU1xRHUo6AmfZe3F2c', '3gk0OYeLFWYupGFRHqLSR7']","['Eva Shaw', 'Showtek']",2014.0,315.0,67PaYmoZUrRaSXaWEIJglP
2WW3PfGHh0aA2xCAyK6X1J,Poison,248447,51,"['electronica', 'edm', 'progressive house']",5vIEAjSbKMbF5lnxlihISJ,Poison,2015-11-02,,['60d24wfXkVzDSfLS6hyCjZ'],['Martin Garrix'],2015.0,248.447,67PaYmoZUrRaSXaWEIJglP
