track_id,track_name,track_duration_ms,track_popularity,track_genres,album_id,album_name,album_release_date,album_label,artist_ids,artist_names,release_year,track_duration_sec,source_playlist_id,playlist_name,playlist_owner,user_id
5wZCXsK5v970hRFkxXmcSa,"North, West, South, East",147651,31,"['electro house', 'edm', 'big room', 'bass house', 'future house']",4RaPQf3X9EfNNqbS9LJR2u,"North, West, South, East",2025-01-24,,['2vUCVkeZjzDcaoX4gagHdV'],['Julian Jordan'],2025,147.651,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0jY4DlyVmwz0ql7UqYk5n4,Answer The Phone,157016,36,"['trance', 'progressive trance', 'big room', 'techno']",7e2EB2MwutUU0yFApeUPvT,Answer The Phone,2025-01-17,,"['6S3KljEiIOWoLMUyZrkQUc', '3ePCIHipMKD4n8IBXBYWSm', '4Pt8SOQa9s8qftzbBPPC76']","['Marnik', 'Mark Sixma', 'Michael Parker']",2025,157.016,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
7FKWQtLzwkRJu8QU0z9Qay,Never Let Go,210500,32,"['chanson québécoise', 'pop québécoise', 'progressive house', 'big room']",5vBWee2olKJYgBuNJafRrI,Never Let Go,2025-01-31,,"['7yMAFCnx0clryFBMwaQI3Y', '0ZXXi9wCxbPap3QVDxxIYb']","['Domeno', 'Kayla Diamond']",2025,210.5,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1qrYKjngQSC0TdyYqEZ7xe,Never Go Back,189308,48,['afro house'],3cP434reUXy3gCTzqJmS0p,Never Go Back,2025-01-10,,"['1FWrDSWQin78IrPIvPEaJr', '3jlzWAj3Jpd0TQnXfo3f3W']","['RBØR', 'Simo Moumen']",2025,189.308,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
3vMns2Zk0rzTmsYd8NeESe,Subway,356597,14,"['big room', 'bass house']",4ywAbu8FQzFzTlURJdceId,Unity,2025-01-24,,['4lWmv250WqWOnM0FKmHxiO'],['NLW'],2025,356.597,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0JfipTi30KnNulfnT8o7iS,Move It Down,132857,21,"['edm', 'progressive house', 'big room']",3wOGpE3SuvdehXwvnKj3ts,BEATSBYSICK Vol. 01,2025-01-31,,['0XqFDQJjqW5PfhfBCb53LR'],['Sick Individuals'],2025,132.857,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1pmn3XAFp1H1rJdyBB9dpN,Feel Ur Luv,186000,27,"['bass house', 'future house']",6IM2n8xlbXMefM1fXRxI40,Feel Ur Luv,2025-02-07,,['6heMlLFM6RDDHRz99uKMqS'],['RetroVision'],2025,186.0,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4utBk1Fp8UwMbc1YBcoA4D,Shout,209538,56,"['dance', 'electro house', 'edm', 'progressive house', 'big room']",6JNDggJVATnmxnAgIvbv4e,Shout,2025-02-14,,"['5ChF3i92IPZHduM7jN3dpg', '1Cs0zKBU1kc0i8ypK3B9ai']","['Nicky Romero', 'David Guetta']",2025,209.538,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
46DabIgSgcN7QoqqNkNIzd,You're Not Alone,200988,25,['progressive house'],1XSQUsLC4yM7YnYKxz94Fh,You're Not Alone,2025-02-21,,"['1dsilrkrvxXE6I02SWfDYD', '2Zw4OTbItVXfEj2HPi3I9D', '3CXu2xqQnt5Ey4vyWuiuFk']","['Kosling', 'NONIK', 'Ali Schwartz']",2025,200.988,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6IEEEHLFO50U9gs9hDj1Tk,Push Me,171093,32,"['electro house', 'edm', 'progressive house', 'big room']",2jR3DoAR0UECP35xwdxJGt,Push Me,2025-02-21,,['1PFc84GHTYPL0G12JHh9Mc'],['Dannic'],2025,171.093,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
02GdprjJUcAoThfi1ZyZPC,We Are Free,221076,0,"['trance', 'progressive trance']",0KpjJpo4qsYB2qEshAEFM6,We Are Free,2025-02-07,,['49b9crFClEofQmf5078d31'],['OTTAGON'],2025,221.076,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1UOatZnMxpHnbKBVDyLVUf,Feel Better,174759,40,"['big room', 'progressive house', 'edm']",5cONRb78gsiZdp8we3vIUm,Feel Better,2025-03-07,,"['4Wjf8diP59VmPG7fi4y724', '0XqFDQJjqW5PfhfBCb53LR']","['Cedric Gervais', 'Sick Individuals']",2025,174.759,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
